transactionId,productId,transactionAmount,transactionDatetime
698,20,1000,2023-09-03 10:05:00
699,30,3000,2023-09-03 10:10:00
700,10,4000,2023-09-03 10:15:00
701,20,1000,2023-09-03 10:20:00
702,10,1000,2023-09-03 10:25:00
703,40,2000,2023-09-03 10:30:00
704,40,2000,2023-09-03 10:35:00
705,30,3000,2023-09-03 10:40:00
706,20,2000,2023-09-03 10:45:00
707,30,2000,2023-09-03 10:50:00
708,40,3000,2023-09-03 10:55:00
709,20,4000,2023-09-03 11:00:00
710,20,3000,2023-09-03 11:05:00
711,10,1000,2023-09-03 11:10:00
712,10,4000,2023-09-03 11:15:00
713,10,1000,2023-09-03 11:20:00
714,30,3000,2023-09-03 11:25:00
715,20,1000,2023-09-03 11:30:00
716,10,3000,2023-09-03 11:35:00
717,30,3000,2023-09-03 11:40:00
718,20,4000,2023-09-03 11:45:00
719,20,1000,2023-09-03 11:50:00
720,30,3000,2023-09-03 11:55:00
721,10,3000,2023-09-03 12:00:00
722,10,1000,2023-09-03 12:05:00
723,20,1000,2023-09-03 12:10:00
724,30,3000,2023-09-03 12:15:00
725,30,3000,2023-09-03 12:20:00
726,40,1000,2023-09-03 12:25:00
727,30,3000,2023-09-03 12:30:00
728,40,2000,2023-09-03 12:35:00
729,30,2000,2023-09-03 12:40:00
730,40,3000,2023-09-03 12:45:00
731,20,4000,2023-09-03 12:50:00
732,20,1000,2023-09-03 12:55:00
733,10,2000,2023-09-03 13:00:00
734,10,4000,2023-09-03 13:05:00
735,30,4000,2023-09-03 13:10:00
736,40,3000,2023-09-03 13:15:00
737,10,4000,2023-09-03 13:20:00
738,10,4000,2023-09-03 13:25:00
739,20,2000,2023-09-03 13:30:00
740,30,4000,2023-09-03 13:35:00
741,20,4000,2023-09-03 13:40:00
742,10,2000,2023-09-03 13:45:00
743,10,1000,2023-09-03 13:50:00
744,40,3000,2023-09-03 13:55:00
745,10,3000,2023-09-03 14:00:00
746,30,4000,2023-09-03 14:05:00
747,10,1000,2023-09-03 14:10:00
748,40,2000,2023-09-03 14:15:00
749,10,3000,2023-09-03 14:20:00
750,10,1000,2023-09-03 14:25:00
751,30,3000,2023-09-03 14:30:00
752,20,4000,2023-09-03 14:35:00
753,20,4000,2023-09-03 14:40:00
754,20,1000,2023-09-03 14:45:00
755,40,4000,2023-09-03 14:50:00
756,40,4000,2023-09-03 14:55:00
757,10,2000,2023-09-03 15:00:00
758,40,3000,2023-09-03 15:05:00
759,30,4000,2023-09-03 15:10:00
760,30,4000,2023-09-03 15:15:00
761,10,3000,2023-09-03 15:20:00
762,10,4000,2023-09-03 15:25:00
763,40,1000,2023-09-03 15:30:00
764,40,1000,2023-09-03 15:35:00
765,10,3000,2023-09-03 15:40:00
766,10,3000,2023-09-03 15:45:00
767,20,1000,2023-09-03 15:50:00
768,30,1000,2023-09-03 15:55:00
769,40,2000,2023-09-03 16:00:00
770,40,3000,2023-09-03 16:05:00
771,40,1000,2023-09-03 16:10:00
772,10,1000,2023-09-03 16:15:00
773,20,4000,2023-09-03 16:20:00
774,30,1000,2023-09-03 16:25:00
775,10,1000,2023-09-03 16:30:00
776,40,4000,2023-09-03 16:35:00
777,20,3000,2023-09-03 16:40:00
778,10,4000,2023-09-03 16:45:00
779,40,3000,2023-09-03 16:50:00
780,10,3000,2023-09-03 16:55:00
781,20,1000,2023-09-03 17:00:00
782,10,1000,2023-09-03 17:05:00
783,40,1000,2023-09-03 17:10:00
784,10,1000,2023-09-03 17:15:00
785,30,4000,2023-09-03 17:20:00
786,20,2000,2023-09-03 17:25:00
787,30,3000,2023-09-03 17:30:00
788,30,4000,2023-09-03 17:35:00
789,10,4000,2023-09-03 17:40:00
790,40,1000,2023-09-03 17:45:00
791,20,3000,2023-09-03 17:50:00
792,30,3000,2023-09-03 17:55:00
793,20,3000,2023-09-03 18:00:00
794,30,1000,2023-09-03 18:05:00
795,10,4000,2023-09-03 18:10:00
796,40,2000,2023-09-03 18:15:00
797,40,1000,2023-09-03 18:20:00
798,10,4000,2023-09-03 18:25:00
799,30,4000,2023-09-03 18:30:00
800,20,4000,2023-09-03 18:35:00
801,40,4000,2023-09-03 18:40:00
802,20,1000,2023-09-03 18:45:00
803,20,2000,2023-09-03 18:50:00
804,30,1000,2023-09-03 18:55:00
805,40,2000,2023-09-03 19:00:00
806,30,3000,2023-09-03 19:05:00
807,40,3000,2023-09-03 19:10:00
808,10,3000,2023-09-03 19:15:00
809,40,2000,2023-09-03 19:20:00
810,40,4000,2023-09-03 19:25:00
811,30,3000,2023-09-03 19:30:00
812,40,4000,2023-09-03 19:35:00
813,40,4000,2023-09-03 19:40:00
814,40,4000,2023-09-03 19:45:00
815,40,3000,2023-09-03 19:50:00
816,10,2000,2023-09-03 19:55:00
817,30,2000,2023-09-03 20:00:00
818,10,3000,2023-09-03 20:05:00
819,10,4000,2023-09-03 20:10:00
820,40,3000,2023-09-03 20:15:00
821,20,2000,2023-09-03 20:20:00
822,30,2000,2023-09-03 20:25:00
823,20,1000,2023-09-03 20:30:00
824,30,4000,2023-09-03 20:35:00
825,30,2000,2023-09-03 20:40:00
826,10,3000,2023-09-03 20:45:00
827,20,1000,2023-09-03 20:50:00
828,30,1000,2023-09-03 20:55:00
829,40,4000,2023-09-03 21:00:00
830,40,1000,2023-09-03 21:05:00
831,40,1000,2023-09-03 21:10:00
832,30,3000,2023-09-03 21:15:00
833,40,2000,2023-09-03 21:20:00
834,30,3000,2023-09-03 21:25:00
835,10,2000,2023-09-03 21:30:00
836,10,4000,2023-09-03 21:35:00
837,20,4000,2023-09-03 21:40:00
838,10,2000,2023-09-03 21:45:00
839,30,4000,2023-09-03 21:50:00
840,10,3000,2023-09-03 21:55:00
841,10,2000,2023-09-03 22:00:00
842,10,1000,2023-09-03 22:05:00
843,10,4000,2023-09-03 22:10:00
844,40,2000,2023-09-03 22:15:00
845,30,3000,2023-09-03 22:20:00
846,30,4000,2023-09-03 22:25:00
847,20,4000,2023-09-03 22:30:00
848,20,2000,2023-09-03 22:35:00
849,10,4000,2023-09-03 22:40:00
850,30,1000,2023-09-03 22:45:00
851,40,2000,2023-09-03 22:50:00
852,30,4000,2023-09-03 22:55:00
853,40,2000,2023-09-03 23:00:00
854,20,2000,2023-09-03 23:05:00
855,20,1000,2023-09-03 23:10:00
856,40,3000,2023-09-03 23:15:00
857,30,1000,2023-09-03 23:20:00
858,40,3000,2023-09-03 23:25:00
859,20,4000,2023-09-03 23:30:00
860,40,1000,2023-09-03 23:35:00
861,10,2000,2023-09-03 23:40:00
862,10,4000,2023-09-03 23:45:00
863,20,1000,2023-09-03 23:50:00
864,30,3000,2023-09-03 23:55:00
865,40,1000,2023-09-04 00:00:00
866,30,3000,2023-09-04 00:05:00
867,20,1000,2023-09-04 00:10:00
868,30,1000,2023-09-04 00:15:00
869,40,4000,2023-09-04 00:20:00
870,40,3000,2023-09-04 00:25:00
871,40,3000,2023-09-04 00:30:00
872,10,1000,2023-09-04 00:35:00
873,20,2000,2023-09-04 00:40:00
874,30,3000,2023-09-04 00:45:00
875,10,1000,2023-09-04 00:50:00
876,40,1000,2023-09-04 00:55:00
877,40,1000,2023-09-04 01:00:00
878,30,2000,2023-09-04 01:05:00
879,30,4000,2023-09-04 01:10:00
880,10,4000,2023-09-04 01:15:00
881,40,1000,2023-09-04 01:20:00
882,30,4000,2023-09-04 01:25:00
883,20,2000,2023-09-04 01:30:00
884,20,1000,2023-09-04 01:35:00
885,20,1000,2023-09-04 01:40:00
886,40,1000,2023-09-04 01:45:00
887,10,3000,2023-09-04 01:50:00
888,40,1000,2023-09-04 01:55:00
889,40,1000,2023-09-04 02:00:00
890,10,1000,2023-09-04 02:05:00
891,10,3000,2023-09-04 02:10:00
892,10,2000,2023-09-04 02:15:00
893,10,2000,2023-09-04 02:20:00
894,30,3000,2023-09-04 02:25:00
895,30,2000,2023-09-04 02:30:00
896,10,2000,2023-09-04 02:35:00
897,40,1000,2023-09-04 02:40:00
898,30,3000,2023-09-04 02:45:00
899,40,2000,2023-09-04 02:50:00
900,30,4000,2023-09-04 02:55:00
901,10,1000,2023-09-04 03:00:00
902,30,1000,2023-09-04 03:05:00
903,30,4000,2023-09-04 03:10:00
904,40,4000,2023-09-04 03:15:00
905,40,3000,2023-09-04 03:20:00
906,40,4000,2023-09-04 03:25:00
907,20,2000,2023-09-04 03:30:00
908,30,4000,2023-09-04 03:35:00
909,20,3000,2023-09-04 03:40:00
910,10,3000,2023-09-04 03:45:00
911,30,1000,2023-09-04 03:50:00
912,30,4000,2023-09-04 03:55:00
913,20,4000,2023-09-04 04:00:00
914,10,2000,2023-09-04 04:05:00
915,20,1000,2023-09-04 04:10:00
916,20,3000,2023-09-04 04:15:00
917,40,2000,2023-09-04 04:20:00
918,40,2000,2023-09-04 04:25:00
919,40,2000,2023-09-04 04:30:00
920,30,1000,2023-09-04 04:35:00
921,10,1000,2023-09-04 04:40:00
922,30,1000,2023-09-04 04:45:00
923,30,1000,2023-09-04 04:50:00
924,20,2000,2023-09-04 04:55:00
925,20,4000,2023-09-04 05:00:00
926,10,1000,2023-09-04 05:05:00
927,40,2000,2023-09-04 05:10:00
928,10,4000,2023-09-04 05:15:00
929,10,1000,2023-09-04 05:20:00
930,40,1000,2023-09-04 05:25:00
931,10,3000,2023-09-04 05:30:00
932,10,4000,2023-09-04 05:35:00
933,20,4000,2023-09-04 05:40:00
934,30,3000,2023-09-04 05:45:00
935,40,1000,2023-09-04 05:50:00
936,40,4000,2023-09-04 05:55:00
937,30,4000,2023-09-04 06:00:00
938,10,4000,2023-09-04 06:05:00
939,30,3000,2023-09-04 06:10:00
940,20,2000,2023-09-04 06:15:00
941,20,2000,2023-09-04 06:20:00
942,20,3000,2023-09-04 06:25:00
943,40,1000,2023-09-04 06:30:00
944,40,2000,2023-09-04 06:35:00
945,30,2000,2023-09-04 06:40:00
946,30,1000,2023-09-04 06:45:00
947,10,4000,2023-09-04 06:50:00
948,40,1000,2023-09-04 06:55:00
949,20,1000,2023-09-04 07:00:00
950,20,3000,2023-09-04 07:05:00
951,20,2000,2023-09-04 07:10:00
952,40,2000,2023-09-04 07:15:00
953,40,1000,2023-09-04 07:20:00
954,30,2000,2023-09-04 07:25:00
955,30,4000,2023-09-04 07:30:00
956,10,3000,2023-09-04 07:35:00
957,30,4000,2023-09-04 07:40:00
958,20,1000,2023-09-04 07:45:00
959,30,3000,2023-09-04 07:50:00
960,40,1000,2023-09-04 07:55:00
961,10,2000,2023-09-04 08:00:00
962,10,1000,2023-09-04 08:05:00
963,20,2000,2023-09-04 08:10:00
964,20,1000,2023-09-04 08:15:00
965,40,4000,2023-09-04 08:20:00
966,40,3000,2023-09-04 08:25:00
967,20,1000,2023-09-04 08:30:00
968,30,1000,2023-09-04 08:35:00
969,10,2000,2023-09-04 08:40:00
970,20,4000,2023-09-04 08:45:00
971,10,1000,2023-09-04 08:50:00
972,20,1000,2023-09-04 08:55:00
973,20,3000,2023-09-04 09:00:00
974,40,2000,2023-09-04 09:05:00
975,10,2000,2023-09-04 09:10:00
976,10,4000,2023-09-04 09:15:00
977,20,2000,2023-09-04 09:20:00
978,10,1000,2023-09-04 09:25:00
979,40,4000,2023-09-04 09:30:00
980,30,3000,2023-09-04 09:35:00
981,30,4000,2023-09-04 09:40:00
982,20,4000,2023-09-04 09:45:00
983,10,1000,2023-09-04 09:50:00
984,10,4000,2023-09-04 09:55:00
985,40,3000,2023-09-04 10:00:00
986,40,1000,2023-09-04 10:05:00
987,30,1000,2023-09-04 10:10:00
988,20,2000,2023-09-04 10:15:00
989,10,2000,2023-09-04 10:20:00
990,40,3000,2023-09-04 10:25:00
991,20,1000,2023-09-04 10:30:00
992,10,1000,2023-09-04 10:35:00
993,30,2000,2023-09-04 10:40:00
994,30,1000,2023-09-04 10:45:00
995,30,2000,2023-09-04 10:50:00
996,30,1000,2023-09-04 10:55:00
997,40,4000,2023-09-04 11:00:00
998,30,4000,2023-09-04 11:05:00
999,30,4000,2023-09-04 11:10:00
1000,10,1000,2023-09-04 11:15:00
1001,10,1000,2023-09-04 11:20:00
1002,30,2000,2023-09-04 11:25:00
1003,20,1000,2023-09-04 11:30:00
1004,10,1000,2023-09-04 11:35:00
1005,10,2000,2023-09-04 11:40:00
1006,10,3000,2023-09-04 11:45:00
1007,10,2000,2023-09-04 11:50:00
1008,20,1000,2023-09-04 11:55:00
1009,20,1000,2023-09-04 12:00:00
1010,20,3000,2023-09-04 12:05:00
1011,10,2000,2023-09-04 12:10:00
1012,30,2000,2023-09-04 12:15:00
1013,10,4000,2023-09-04 12:20:00
1014,40,1000,2023-09-04 12:25:00
1015,10,3000,2023-09-04 12:30:00
1016,10,2000,2023-09-04 12:35:00
1017,40,3000,2023-09-04 12:40:00
1018,30,4000,2023-09-04 12:45:00
1019,40,3000,2023-09-04 12:50:00
1020,30,4000,2023-09-04 12:55:00
1021,10,4000,2023-09-04 13:00:00
1022,40,4000,2023-09-04 13:05:00
1023,40,2000,2023-09-04 13:10:00
1024,30,2000,2023-09-04 13:15:00
1025,20,3000,2023-09-04 13:20:00
1026,40,4000,2023-09-04 13:25:00
1027,10,3000,2023-09-04 13:30:00
1028,30,2000,2023-09-04 13:35:00
1029,10,4000,2023-09-04 13:40:00
1030,10,3000,2023-09-04 13:45:00
1031,30,1000,2023-09-04 13:50:00
1032,40,1000,2023-09-04 13:55:00
1033,20,1000,2023-09-04 14:00:00
1034,20,3000,2023-09-04 14:05:00
1035,30,2000,2023-09-04 14:10:00
1036,20,4000,2023-09-04 14:15:00
1037,20,4000,2023-09-04 14:20:00
1038,10,4000,2023-09-04 14:25:00
1039,40,3000,2023-09-04 14:30:00
1040,40,3000,2023-09-04 14:35:00
1041,20,2000,2023-09-04 14:40:00
1042,20,1000,2023-09-04 14:45:00
1043,10,1000,2023-09-04 14:50:00
1044,40,2000,2023-09-04 14:55:00
1045,30,3000,2023-09-04 15:00:00
1046,40,3000,2023-09-04 15:05:00
1047,30,2000,2023-09-04 15:10:00
1048,40,1000,2023-09-04 15:15:00
1049,40,3000,2023-09-04 15:20:00
1050,30,3000,2023-09-04 15:25:00
1051,40,2000,2023-09-04 15:30:00
1052,40,4000,2023-09-04 15:35:00
1053,40,1000,2023-09-04 15:40:00
1054,40,3000,2023-09-04 15:45:00
1055,40,1000,2023-09-04 15:50:00
1056,10,3000,2023-09-04 15:55:00
1057,10,1000,2023-09-04 16:00:00
1058,30,3000,2023-09-04 16:05:00
1059,30,4000,2023-09-04 16:10:00
1060,10,3000,2023-09-04 16:15:00
1061,40,3000,2023-09-04 16:20:00
1062,40,2000,2023-09-04 16:25:00
1063,10,1000,2023-09-04 16:30:00
1064,20,3000,2023-09-04 16:35:00
1065,10,2000,2023-09-04 16:40:00
1066,40,1000,2023-09-04 16:45:00
1067,40,2000,2023-09-04 16:50:00
1068,40,2000,2023-09-04 16:55:00
1069,30,4000,2023-09-04 17:00:00
1070,40,4000,2023-09-04 17:05:00
1071,30,3000,2023-09-04 17:10:00
1072,40,2000,2023-09-04 17:15:00
1073,20,4000,2023-09-04 17:20:00
1074,20,2000,2023-09-04 17:25:00
1075,20,3000,2023-09-04 17:30:00
1076,20,2000,2023-09-04 17:35:00
1077,10,3000,2023-09-04 17:40:00
1078,30,1000,2023-09-04 17:45:00
1079,10,4000,2023-09-04 17:50:00
1080,40,1000,2023-09-04 17:55:00
1081,30,4000,2023-09-04 18:00:00
1082,30,1000,2023-09-04 18:05:00
1083,10,4000,2023-09-04 18:10:00
1084,20,3000,2023-09-04 18:15:00
1085,10,3000,2023-09-04 18:20:00
1086,40,3000,2023-09-04 18:25:00
1087,40,2000,2023-09-04 18:30:00
1088,10,3000,2023-09-04 18:35:00
1089,20,2000,2023-09-04 18:40:00
1090,10,4000,2023-09-04 18:45:00
1091,30,4000,2023-09-04 18:50:00
1092,30,2000,2023-09-04 18:55:00
1093,40,4000,2023-09-04 19:00:00
1094,10,2000,2023-09-04 19:05:00
1095,20,3000,2023-09-04 19:10:00
1096,10,4000,2023-09-04 19:15:00
1097,40,4000,2023-09-04 19:20:00
1098,40,2000,2023-09-04 19:25:00
1099,10,4000,2023-09-04 19:30:00
1100,10,2000,2023-09-04 19:35:00
1101,30,2000,2023-09-04 19:40:00
1102,40,4000,2023-09-04 19:45:00
1103,20,2000,2023-09-04 19:50:00
1104,20,3000,2023-09-04 19:55:00
1105,30,1000,2023-09-04 20:00:00
1106,40,1000,2023-09-04 20:05:00
1107,20,1000,2023-09-04 20:10:00
1108,20,3000,2023-09-04 20:15:00
1109,20,3000,2023-09-04 20:20:00
1110,30,4000,2023-09-04 20:25:00
1111,10,1000,2023-09-04 20:30:00
1112,10,1000,2023-09-04 20:35:00
1113,40,4000,2023-09-04 20:40:00
1114,40,2000,2023-09-04 20:45:00
1115,20,2000,2023-09-04 20:50:00
1116,40,1000,2023-09-04 20:55:00
1117,40,2000,2023-09-04 21:00:00
1118,10,2000,2023-09-04 21:05:00
1119,40,4000,2023-09-04 21:10:00
1120,10,4000,2023-09-04 21:15:00
1121,40,4000,2023-09-04 21:20:00
1122,40,2000,2023-09-04 21:25:00
1123,30,4000,2023-09-04 21:30:00
1124,40,4000,2023-09-04 21:35:00
1125,30,1000,2023-09-04 21:40:00
1126,40,4000,2023-09-04 21:45:00
1127,20,3000,2023-09-04 21:50:00
1128,40,4000,2023-09-04 21:55:00
1129,40,1000,2023-09-04 22:00:00
1130,20,2000,2023-09-04 22:05:00
1131,10,2000,2023-09-04 22:10:00
1132,40,3000,2023-09-04 22:15:00
1133,30,1000,2023-09-04 22:20:00
1134,20,1000,2023-09-04 22:25:00
1135,40,3000,2023-09-04 22:30:00
1136,10,4000,2023-09-04 22:35:00
1137,30,3000,2023-09-04 22:40:00
1138,10,1000,2023-09-04 22:45:00
1139,40,3000,2023-09-04 22:50:00
1140,40,3000,2023-09-04 22:55:00
1141,30,4000,2023-09-04 23:00:00
1142,40,3000,2023-09-04 23:05:00
1143,10,1000,2023-09-04 23:10:00
1144,10,2000,2023-09-04 23:15:00
1145,40,4000,2023-09-04 23:20:00
1146,40,2000,2023-09-04 23:25:00
1147,40,1000,2023-09-04 23:30:00
1148,20,3000,2023-09-04 23:35:00
1149,20,2000,2023-09-04 23:40:00
1150,10,4000,2023-09-04 23:45:00
1151,30,4000,2023-09-04 23:50:00
1152,20,3000,2023-09-04 23:55:00
1153,30,4000,2023-09-05 00:00:00
1154,40,2000,2023-09-05 00:05:00
1155,40,4000,2023-09-05 00:10:00
1156,20,2000,2023-09-05 00:15:00
1157,10,2000,2023-09-05 00:20:00
1158,40,2000,2023-09-05 00:25:00
1159,10,3000,2023-09-05 00:30:00
1160,10,3000,2023-09-05 00:35:00
1161,40,1000,2023-09-05 00:40:00
1162,10,2000,2023-09-05 00:45:00
1163,30,2000,2023-09-05 00:50:00
1164,40,3000,2023-09-05 00:55:00
1165,40,4000,2023-09-05 01:00:00
1166,10,4000,2023-09-05 01:05:00
1167,40,2000,2023-09-05 01:10:00
1168,40,1000,2023-09-05 01:15:00
1169,40,1000,2023-09-05 01:20:00
1170,20,2000,2023-09-05 01:25:00
1171,20,3000,2023-09-05 01:30:00
1172,10,2000,2023-09-05 01:35:00
1173,30,3000,2023-09-05 01:40:00
1174,40,4000,2023-09-05 01:45:00
1175,10,4000,2023-09-05 01:50:00
1176,20,3000,2023-09-05 01:55:00
1177,40,4000,2023-09-05 02:00:00
1178,40,4000,2023-09-05 02:05:00
1179,10,3000,2023-09-05 02:10:00
1180,10,1000,2023-09-05 02:15:00
1181,10,4000,2023-09-05 02:20:00
1182,30,4000,2023-09-05 02:25:00
1183,40,1000,2023-09-05 02:30:00
1184,40,1000,2023-09-05 02:35:00
1185,10,4000,2023-09-05 02:40:00
1186,30,1000,2023-09-05 02:45:00
1187,20,1000,2023-09-05 02:50:00
1188,20,2000,2023-09-05 02:55:00
1189,10,4000,2023-09-05 03:00:00
1190,30,2000,2023-09-05 03:05:00
1191,40,1000,2023-09-05 03:10:00
1192,10,2000,2023-09-05 03:15:00
1193,30,3000,2023-09-05 03:20:00
1194,30,2000,2023-09-05 03:25:00
1195,30,2000,2023-09-05 03:30:00
1196,10,1000,2023-09-05 03:35:00
1197,10,3000,2023-09-05 03:40:00
1198,40,3000,2023-09-05 03:45:00
1199,20,2000,2023-09-05 03:50:00
1200,40,4000,2023-09-05 03:55:00
1201,40,1000,2023-09-05 04:00:00
1202,40,2000,2023-09-05 04:05:00
1203,20,3000,2023-09-05 04:10:00
1204,10,1000,2023-09-05 04:15:00
1205,10,1000,2023-09-05 04:20:00
1206,10,2000,2023-09-05 04:25:00
1207,30,4000,2023-09-05 04:30:00
1208,10,2000,2023-09-05 04:35:00
1209,10,2000,2023-09-05 04:40:00
1210,10,4000,2023-09-05 04:45:00
1211,20,3000,2023-09-05 04:50:00
1212,10,1000,2023-09-05 04:55:00
1213,10,3000,2023-09-05 05:00:00
1214,40,4000,2023-09-05 05:05:00
1215,30,3000,2023-09-05 05:10:00
1216,20,2000,2023-09-05 05:15:00
1217,10,2000,2023-09-05 05:20:00
1218,10,3000,2023-09-05 05:25:00
1219,10,1000,2023-09-05 05:30:00
1220,30,1000,2023-09-05 05:35:00
1221,10,1000,2023-09-05 05:40:00
1222,30,2000,2023-09-05 05:45:00
1223,40,2000,2023-09-05 05:50:00
1224,20,2000,2023-09-05 05:55:00
1225,10,1000,2023-09-05 06:00:00
1226,30,4000,2023-09-05 06:05:00
1227,10,2000,2023-09-05 06:10:00
1228,20,1000,2023-09-05 06:15:00
1229,40,2000,2023-09-05 06:20:00
1230,10,3000,2023-09-05 06:25:00
1231,10,1000,2023-09-05 06:30:00
1232,30,4000,2023-09-05 06:35:00
1233,40,3000,2023-09-05 06:40:00
1234,20,2000,2023-09-05 06:45:00
1235,10,1000,2023-09-05 06:50:00
1236,40,2000,2023-09-05 06:55:00
1237,30,1000,2023-09-05 07:00:00
1238,30,4000,2023-09-05 07:05:00
1239,20,2000,2023-09-05 07:10:00
1240,30,3000,2023-09-05 07:15:00
1241,40,2000,2023-09-05 07:20:00
1242,20,3000,2023-09-05 07:25:00
1243,30,3000,2023-09-05 07:30:00
1244,20,1000,2023-09-05 07:35:00
1245,40,3000,2023-09-05 07:40:00
1246,40,4000,2023-09-05 07:45:00
1247,10,1000,2023-09-05 07:50:00
1248,10,1000,2023-09-05 07:55:00
1249,40,3000,2023-09-05 08:00:00
1250,30,1000,2023-09-05 08:05:00
1251,10,1000,2023-09-05 08:10:00
1252,30,4000,2023-09-05 08:15:00
1253,20,2000,2023-09-05 08:20:00
1254,10,2000,2023-09-05 08:25:00
1255,40,1000,2023-09-05 08:30:00
1256,40,1000,2023-09-05 08:35:00
1257,20,3000,2023-09-05 08:40:00
1258,20,3000,2023-09-05 08:45:00
1259,30,2000,2023-09-05 08:50:00
1260,30,1000,2023-09-05 08:55:00
1261,40,3000,2023-09-05 09:00:00
1262,20,1000,2023-09-05 09:05:00
1263,30,1000,2023-09-05 09:10:00
1264,40,1000,2023-09-05 09:15:00
1265,10,3000,2023-09-05 09:20:00
1266,30,3000,2023-09-05 09:25:00
1267,20,3000,2023-09-05 09:30:00
1268,10,1000,2023-09-05 09:35:00
1269,10,3000,2023-09-05 09:40:00
1270,10,1000,2023-09-05 09:45:00
1271,40,2000,2023-09-05 09:50:00
1272,30,2000,2023-09-05 09:55:00
1273,30,2000,2023-09-05 10:00:00
1274,30,2000,2023-09-05 10:05:00
1275,20,3000,2023-09-05 10:10:00
1276,40,1000,2023-09-05 10:15:00
1277,10,3000,2023-09-05 10:20:00
1278,40,1000,2023-09-05 10:25:00
1279,30,4000,2023-09-05 10:30:00
1280,10,3000,2023-09-05 10:35:00
1281,30,4000,2023-09-05 10:40:00
1282,10,3000,2023-09-05 10:45:00
1283,40,3000,2023-09-05 10:50:00
1284,10,4000,2023-09-05 10:55:00
1285,10,1000,2023-09-05 11:00:00
1286,20,1000,2023-09-05 11:05:00
1287,30,2000,2023-09-05 11:10:00
1288,10,4000,2023-09-05 11:15:00
1289,10,1000,2023-09-05 11:20:00
1290,40,1000,2023-09-05 11:25:00
1291,40,2000,2023-09-05 11:30:00
1292,10,2000,2023-09-05 11:35:00
1293,30,2000,2023-09-05 11:40:00
1294,10,4000,2023-09-05 11:45:00
1295,40,4000,2023-09-05 11:50:00
1296,20,2000,2023-09-05 11:55:00
1297,40,1000,2023-09-05 12:00:00
1298,30,3000,2023-09-05 12:05:00
1299,40,2000,2023-09-05 12:10:00
1300,20,2000,2023-09-05 12:15:00
1301,40,1000,2023-09-05 12:20:00
1302,10,4000,2023-09-05 12:25:00
1303,20,3000,2023-09-05 12:30:00
1304,30,3000,2023-09-05 12:35:00
1305,20,1000,2023-09-05 12:40:00
1306,30,2000,2023-09-05 12:45:00
1307,20,2000,2023-09-05 12:50:00
1308,30,4000,2023-09-05 12:55:00
1309,30,3000,2023-09-05 13:00:00
1310,40,4000,2023-09-05 13:05:00
1311,10,4000,2023-09-05 13:10:00
1312,20,3000,2023-09-05 13:15:00
1313,10,2000,2023-09-05 13:20:00
1314,40,3000,2023-09-05 13:25:00
1315,40,3000,2023-09-05 13:30:00
1316,30,3000,2023-09-05 13:35:00
1317,30,4000,2023-09-05 13:40:00
1318,10,3000,2023-09-05 13:45:00
1319,30,2000,2023-09-05 13:50:00
1320,10,4000,2023-09-05 13:55:00
1321,10,3000,2023-09-05 14:00:00
1322,20,1000,2023-09-05 14:05:00
1323,40,1000,2023-09-05 14:10:00
1324,40,3000,2023-09-05 14:15:00
1325,10,4000,2023-09-05 14:20:00
1326,20,2000,2023-09-05 14:25:00
1327,10,3000,2023-09-05 14:30:00
1328,40,3000,2023-09-05 14:35:00
1329,10,3000,2023-09-05 14:40:00
1330,10,1000,2023-09-05 14:45:00
1331,10,4000,2023-09-05 14:50:00
1332,40,3000,2023-09-05 14:55:00
1333,40,1000,2023-09-05 15:00:00
1334,30,2000,2023-09-05 15:05:00
1335,20,3000,2023-09-05 15:10:00
1336,20,4000,2023-09-05 15:15:00
1337,10,1000,2023-09-05 15:20:00
1338,40,4000,2023-09-05 15:25:00
1339,30,1000,2023-09-05 15:30:00
1340,20,3000,2023-09-05 15:35:00
1341,30,4000,2023-09-05 15:40:00
1342,30,4000,2023-09-05 15:45:00
1343,30,1000,2023-09-05 15:50:00
1344,20,3000,2023-09-05 15:55:00
1345,40,1000,2023-09-05 16:00:00
1346,30,1000,2023-09-05 16:05:00
1347,30,3000,2023-09-05 16:10:00
1348,40,2000,2023-09-05 16:15:00
1349,20,4000,2023-09-05 16:20:00
1350,10,2000,2023-09-05 16:25:00
1351,20,2000,2023-09-05 16:30:00
1352,30,1000,2023-09-05 16:35:00
1353,40,1000,2023-09-05 16:40:00
1354,30,2000,2023-09-05 16:45:00
1355,20,2000,2023-09-05 16:50:00
